Comment_ID	Text
z12vgleojle5iz4jc04cfjqzcrakfdfidvs0k	God bless America and Donald Trump, Mike Pence, General Mattis and all American true patriots! We love you, your principles and thirst for freedom, democracy and the rule of law! May God protect Donald Trump on his mission to make America great again! The war is to eradicate all terrorists wherever they are! The people of the world must unite to destroy this evil and General Mathis is our hero!!!!
z130uxiauze3zvk5l04chdvxevjpx1xoqbk	Deport Obongo and all his terrorist pals on the luny left,,,of course this includes the Bushes
z121yvbrcknisfjib04cdbnodqiky5g5anc0k	LYT
z13ocxzp2lefs1hyh04citjaoonquj2r514	Thank fuck, we have a leader willing to give the middle finger too the muzzy terrorist scum.
z13qyhnwhqnngfrzm04cgb5rjtikwvbj0n00k	there&#39;s one popular ex Muslim on YouTube who&#39;s Canadian. he says he doesn&#39;t get threats from Canadian or US Muslims. the threats come from a handful of countries. yet he doesn&#39;t like Trump. I&#39;ve still yet to meet a Muslim, former or current, who isn&#39;t socialist. personally I think we should improve relations with Mexico and consider a wall to our North. Mexico&#39;s not exactly importing hundreds of thousands of muslims. maybe now they will!  I&#39;m not Christian but it seems to me a leader who wants to strengthen Christianity should unite with other Christian dominant countries and agree that Islam and liberals are their common enemy.
z13nux05qmyovdv5404cj1sizurtwhqpskc0k	lets hope those shits wont now turn to Europe...
z12rzzgbiym5sxttf23sv1szbn2qepgwu04	Its about time
z12qjd2iqy2lutc1z23xxfe5fyvrfl4uc	yea nice, and why wasnt saudi arabia banned? primary funder of radical extremists, they were the ones who flew into world trade center and pentagon, killing over 3000.
z13pfzgb2nuof3ozl04cifdaftjwxtexuo00k	I love our president🐠
z13ist3isnrlx33dc22eipiyanyveflqf04	Its outrageous that Saudi Arabia wasnt included. The Saudi Arabia that was funding Clintons campaign, The Saudi Arabia that was getting arms and ammunition from Clinton worth up to 60 billion dollars to arm Isis. The Saudi Arabia that housed and raised 15 of the 19 9/11 Hijackers!!! The Saudi Arabia thats run by Sharia law, The Saudi Arabia that has zero democracy which the USA apparently tries to instill in the middle east, the Saudi Arabia that gives its women zero rights yet you have ignorant woman all across the world protesting for woman. All a bunch of clowns.
z12pxzhwtm3bj5nfq22zcdobdxy1vlyd1	Reading the comments I understand better and better where the Trump voters come from: I is without a doubt easier to generalize without checking facts, to believe what one fears already anyway, to absolutely not restrain oneself not even by expressing ones own opinions. Formerly all this was held in check by a certain form of politeness, now it is flooding. And Donald Trump, a caricature of manhood, set the tone. And so, so many follow, seeing their hope for a strong leadership fulfilled. You will regret it, that I can assure you.
z13bjbyzkpqkszw1r22kyhjx3nq2idel2	yes , the ban is back on. appeals court says ban was legal .
z12edbkgolvzuhphn04cdhzb0sj2dpwo5y00k	My Grandparents on both sides of my family were immigrants. At the age of 3, my mother came through Ellis Island with her mother and 2-year-old brother. This was after &quot;Grandpa&quot; came through Ellis Island with his other young sons, a few months earlier as refugees from Italy. My genius father was born in this great country. His brother was an engineering genius too, and has many patents for things we use everyday, civil and military. Like the flat screen monitor upon which you are probably reading this. Because of Dad&#39;s job, only English was ever...ever spoken in the home, so I never learned Italian. My Grandparents didn&#39;t complain about being vetted, nor the process they had to go through. They were all so happy and proud to become AMERICANS the legal and right way. My wife’s side was already here (since 1492), and the rest came over in the 1700&#39;s from Europe. We have a few veterans, geniuses, statesmen, professionals, PhD&#39;s and coal miners on their side. Comparing President Trump to Nazi-worshipping, Luciferian Melon heads and being capricious, is just sour grapes, at best. It is formative, divisive and seditious, at worst. President Trump already said that anyone already here with families can stay, they just need to go through the naturalization process. The one&#39;s who are pissing and moaning turn out to have a high statistic of illegal and/or criminal ties, intentions and actions since they have been here. WHY would ANYONE want to keep these guys in their countries when there are so many good people who will be a benefit to them, instead of a detriment?  I think we should all stop dividing and splitting good people over matters of immigration law. These laws are easy to understand and easy to obey. Please wait in line, be polite and honest. Present yourselves as the valuable professionals that you may be. Be willing to conform to vetting for the sake of the Americans that are already here. Remember, you are asking to become a part of our family. I want to know who you are before you are allowed in as a part of our American family. If you feel the need to argue against the law that all of us had to complied with, I think you would be happier if you went somewhere else to live. As Vladimir Putin said, “You can’t force someone to like you”. That is true in America too. I say jumping the immigration line is the fastest way to guarantee that you won’t be welcome in America. Rock on Don Trump, rock on. We love you!
z12us32r4w3vi3vtd23uc5kravvuchdzu04	Thank your Mr. Donald Trump for the truth!
z12zftoxmprhezrqs04chzcyspnggts41yc0k	good fuck all muslims. hope they all burn in hell
z13fy5aobuiqev4f223uu3byfuzlvzrri04	After seeing real men and tough men these news guys are so gay and weak and sissy, sickly looking.
z12dtn5p0vfgdtegz04cdtg4jofovlrgyig	I have concerns about that image behind him. ISIS in the center of an encircled Baphomet ...like a high degree pentagram.
z133hp0hbvumzzdnp23pclmpbm3rvna2d	whats next? who is this moron going to ban next??...This is just how Nazi-Germany started, with hate speech and a whole ban on a particular religion... The Us citizens must impeach this fool before it gets too late and end them in a civil war or a third world war just like the Nazis... be smart and stay vigilant people
z125gbzo0kjltrnsp23xwtvzlwn2vrksp	Great step taken by Trump!
z12qgzryfkbfwx3al04cgfchdpf3ub1rs10	Once we squeeze all we can out of the United States, it can dry up and blow away.”. Benjamin Netanyahu, Israel 2002 ...<br /><br />Judging by the comments on here, the new ZOG of the US (Drumpf Inc), is well protected by the HASBARA SHILLS IN TEL AVIV,  Rothschild Israhell and the sayanim in the US...  How could Drumpf advocate for the zionist syndicate of satan in Israhell? Because he is a zionist AIPAC owned asset that has his ranks filled by dual israeli citizenship holders loyal to Israhell, with the same zionist bankers from Goldman Sachs the engineered countless asset bubbles and busts in conjunction with the zionist owned Federal reserve. How can he advocate for zionists that WERE CAUGHT DANCING/ FILMING THE FALSE FLAG OF THE WTC BUILDINGS FALLING, WHILST ART STUDENTS FROM Israhell were pictured with boxes that contained specific charges for blasting purposes to undermining WTC buildings foundations. How about the jewish team picked up with a device in a van ready to destroy the GW bridge, and held on suspicion by a cop, all for a false flag? <br /><br />Me thinkst that drumpfs&#39; family connections to jews had alot to do with his decision.. Time for the muslims to withdraw their petrodollar backing of the worthless fiat currency US dollar, and start to fund the AIIB. Time for the world to start using other currencies to settle trade obligations, and dethrone the US dollar as the worlds reserve currency.. Asia has already started to dump US treasuries.. No more entering the middle east to thwart plans to use gold for oil (as in the case of Libya and Iraq), or to steal their central banks holdings whilst labelling them as terrorists, via false flag events organized by Israhell and America.. Say it Jew-S-A, Jew-S-A! Hava Nagila...
z12ayr34ilv5s3hru04ch31xlk3dfjng5a4	Trump is the King of America. Long live the King!
z12bc3p5fyaxjpyll22rs34rwmrcwhmfl	lol trump is a savage
z12beb0rav3ydvz4404chl1bjqjshroag20	Hitler was the executive order king
z13tzbhx4wb0xzbe123usnszjluhgtpwg04	Extreme Muslims? &quot;get em out!&quot; Illegals Immigrants? &quot;get em out!&quot; drug gangbangers? &quot;get em out...&quot;
z12dt5uhqzjkdhbk222osfuxjzb5uzi5j04	Donald Trump has common sense.  I am surprised Pakistan, Bangladesh and Afghanistan is not on that list. I guess something is better than nothing.
z13dd1djyqeyzhsrs04cgj2gzpzez5l5qes	make America great again please Mister President Trump
z12udtzbvvv3zh5mt222h3ratnjkvfc0k	those mooslims thought he was kidding. nope.  not.
z12qhtcqdw32uz3lp22evtfphy2pxxhwc04	I was desperately waiting for that day.It is our turn now to clap hand in front of our tv.
z135inzgnvvpybjiz04cd5sayt2owjegqxg0k	why have people not been taught more about history at schools! surely people can see the same patterns remerging in today&#39;s society?
z132u5razxnxs1vtb233t3do5meni15io04	I don&#39;t understand why he didn&#39;t put Saudi Arabia on that list. They should have been the first ones on it. I don&#39;t think that this is good enough.
z12xhvbaqkjyet3on04cdrkxot35hruqxrs0k	God bless the USA
z12ryxga1nqdfjsz004ccdagczaih5excis	CNN????
z13qt5wq1xa5w3p1d23wg3lbnxn0jdmcr	IMPEACH DONALD TRUMP NOW !!
z121u1srsxarfdh4f04cizhgckvrjl3zxv40k	I wont to say thank you to God, who chose the presidential Donald Trump who has to help us survive against evil.
z13yujzb4puszluhu04cgx4jhrb5xjvzpmc0k	all Muslims countries shoulde  promise to out the refugees from USA first. after that all people shoulde not living any countries a round the world the police find any of them , then put them in the jail. this is the way I think
z13kwdzrqtnvd1kgm04cjhcpxlfaxj1opuc0k	Dialogue before conference...<br />Press sec. to team: alright guys, how can we get the Don to not go off script? We&#39;ve tried everything but he doesn&#39;t like words, they slow him down.<br /> Press team: Put the speech into a children&#39;s book. <br /><br />Watch trump as he reads to us like we&#39;re 1st graders at the library. <br />I guess To make America great again, the first step is learning how to read, again? <br />Next is the numbers, oh the numbers are great, I love them. They are good to me, the best. <br />They&#39;re not like words, words are the worst.
z12mfhxztv2aetm3323kzpbxwy3iereuc	"<a href=""http://www.youtube.com/results?q=%23ISRAEL"">#ISRAEL</a> is the biggest terrorist but he can&#39;t mention them bcz they own his Ass lol"
z123ev3ptpumfjnqh04cerlxopbcxf4juy40k	bless you trump
z13gxhqrku3hvzhda23mczfxrknhwx2r304	CNN ASSCLOWNS
z12qz3oh1rzmslhfn22ec10gjq20iz2sx	ALL THE PEOPLE COMMITING THESE ACTS OF TERROR ARE MUSLIM YOU FUCKING IDIOT!<br />I HATE CNN
z12gsbnz1nyrhf2ur220crsgko23yjlmj	We need at least 32 YEARS of TRUMP! His children must run for President! <br /><br />Donald Trump: 2016-2024<br />Donald Trump Jr: 2024 - 2032<br />Eric Trump: 2032 - 2040 <br />Barron Trump: 2040 - 2048
z130xl2a0wrbixeos04cgfxograoibax5iw	The U.S. are the terrorists. You are not fighting for our freedom you are fighting for their oil and are so guilty of crimes against humanity. You will answer for your choices, your lie and your greed. When Christ comes back to PROTECT us from your evil deeds you will wish you had told the truth and helped us instead of suppressing everyone and sending our children to your made up wars.
z12mv13ilwvjfdaee22rep4ywy3bgjyg404	Inverted pentagrams.  Devils in disguise
z121hh0qywvdgz4ve23mhpbjzs2bvr4bw04	OKLAHOMA CITY OKLA
z12tf5ur5u2yhvtov04ci1vz5sing134w5k	who care&#39;s get them out .....
z13exvqhvzinulzqe04cj3b44pzpvrzpcmc0k	Presidant trump wish you NEW America godbless you
z13dz3aovzfrslych22xchgbmzb5ynlbj04	LET AUSTRALIA KEEP ITS AFRICAN AND MIDDEL EASTERN MUSLIM  MIGRANTS THAT TRIED TO ENTER AUSTRALIA ILLEGALLY.. A BAD DEAL.. TO TAKE AUSTRALIAS TRASH TO THE U.S PUBLIC.. KILL THE MALCOLM GOOFBALLS BAD DEAL.. KILL THE DEAL TRUMP.. GOD DAM AUSTRALIAN BASTARD ASKING TRUMP TO BRING THERE WORTHLESS GARBAGE TO US.
